"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","72","3"
"2","16","1","3"
"2","16","0","3"
"2","16","0","3"
"2","16","1","3"
"2","19","3"
"2","72","3"
"2","72","3"
"2","19","3"
"2","16","1","3"
"2","16","0","3"
"2","16","1","3"
"2","19","3"
